cust_id,target
id00743354,0.31
id00743356,0.49
id00743360,0.3
id00743362,0.27
id00743364,0.39
id00743365,0.22
id00743369,0.44
id00743371,0.46
id00743373,0.42
id00743378,0.41
id00743380,0.35
id00743382,0.2
id00743384,0.29
id00743385,0.43
id00743386,0.44
id00743389,0.52
id00743390,0.52
id00743391,0.31
id00743392,0.49
id00743394,0.49
id00743396,0.16
id00743397,0.39
id00743398,0.33
id00743404,0.21
id00743406,0.34
id00743408,0.24
id00743409,0.61
id00743411,0.23
id00743412,0.3
id00743414,0.4
id00743415,0.37
id00743419,0.43
id00743420,0.17
id00743423,0.28
id00743426,0.34
id00743428,0.1
id00743432,0.34
id00743434,0.44
id00743435,0.42
id00743439,0.44
id00743443,0.42
id00743445,0.55
id00743446,0.19
id00743451,0.38
id00743454,0.39
id00743458,0.37
id00743462,0.28
id00743467,0.48
id00743469,0.42
id00743470,0.48
id00743471,0.31
id00743476,0.39
id00743479,0.47
id00743480,0.52
id00743486,0.43
id00743488,0.32
id00743489,0.42
id00743490,0.21
id00743491,0.43
id00743493,0.36
id00743497,0.34
id00743498,0.23
id00743500,0.49
id00743505,0.53
id00743508,0.49
id00743510,0.14
id00743511,0.39
id00743514,0.44
id00743516,0.34
id00743518,0.51
id00743525,0.49
id00743527,0.19
id00743529,0.37
id00743530,0.39
id00743532,0.29
id00743533,0.47
id00743534,0.38
id00743536,0.33
id00743538,0.42
id00743541,0.47
id00743545,0.23
id00743548,0.46
id00743550,0.51
id00743551,0.44
id00743555,0.34
id00743558,0.4
id00743561,0.44
id00743563,0.49
id00743565,0.44
id00743568,0.48
id00743569,0.56
id00743571,0.46
id00743572,0.41
id00743574,0.47
id00743577,0.38
id00743579,0.33
id00743582,0.39
id00743584,0.51
id00743585,0.36
id00743589,0.43
id00743591,0.34
id00743592,0.38
id00743598,0.21
id00743603,0.42
id00743606,0.38
id00743612,0.5
id00743615,0.47
id00743616,0.42
id00743619,0.43
id00743620,0.35
id00743621,0.36
id00743627,0.19
id00743632,0.45
id00743634,0.37
id00743635,0.22
id00743636,0.41
id00743637,0.33
id00743638,0.46
id00743641,0.51
id00743642,0.36
id00743646,0.5
id00743647,0.42
id00743648,0.44
id00743649,0.53
id00743654,0.32
id00743660,0.31
id00743665,0.38
id00743670,0.44
id00743673,0.44
id00743674,0.37
id00743675,0.52
id00743681,0.38
id00743682,0.4
id00743685,0.26
id00743691,0.4
id00743692,0.53
id00743696,0.26
id00743697,0.27
id00743699,0.3
id00743701,0.38
id00743703,0.62
id00743704,0.44
id00743706,0.28
id00743708,0.19
id00743712,0.39
id00743714,0.67
id00743715,0.34
id00743716,0.39
id00743718,0.52
id00743726,0.32
id00743729,0.49
id00743730,0.24
id00743738,0.41
id00743740,0.27
id00743741,0.37
id00743742,0.48
id00743744,0.47
id00743746,0.41
id00743749,0.49
id00743750,0.28
id00743755,0.42
id00743756,0.25
id00743757,0.47
id00743759,0.44
id00743764,0.51
id00743765,0.39
id00743766,0.37
id00743767,0.42
id00743773,0.31
id00743776,0.5
id00743777,0.25
id00743779,0.37
id00743780,0.43
id00743781,0.43
id00743787,0.3
id00743788,0.41
id00743789,0.4
id00743791,0.52
id00743792,0.27
id00743793,0.54
id00743796,0.36
id00743797,0.53
id00743804,0.38
id00743805,0.44
id00743807,0.38
id00743808,0.4
id00743815,0.27
id00743816,0.53
id00743817,0.54
id00743818,0.38
id00743819,0.46
id00743820,0.24
id00743821,0.46
id00743823,0.44
id00743825,0.57
id00743826,0.4
id00743829,0.39
id00743831,0.57
id00743833,0.45
id00743836,0.5
id00743840,0.49
id00743842,0.49
id00743843,0.49
id00743844,0.42
id00743845,0.46
id00743848,0.5
id00743849,0.55
id00743850,0.51
id00743852,0.49
id00743854,0.48
id00743855,0.48
id00743857,0.39
id00743858,0.49
id00743868,0.46
id00743869,0.43
id00743871,0.39
id00743872,0.39
id00743873,0.39
id00743875,0.66
id00743878,0.5
id00743879,0.47
id00743882,0.45
id00743884,0.57
id00743885,0.48
id00743886,0.38
id00743889,0.23
id00743894,0.54
id00743895,0.43
id00743898,0.43
id00743900,0.36
id00743902,0.47
id00743904,0.4
id00743905,0.48
id00743907,0.37
id00743908,0.42
id00743913,0.55
id00743916,0.2
id00743918,0.56
id00743919,0.39
id00743924,0.43
id00743929,0.4
id00743931,0.36
id00743934,0.48
id00743935,0.55
id00743936,0.48
id00743937,0.45
id00743939,0.5
id00743945,0.27
id00743946,0.28
id00743947,0.35
id00743952,0.56
id00743954,0.43
id00743956,0.47
id00743959,0.52
id00743960,0.39
id00743963,0.47
id00743977,0.33
id00743980,0.36
id00743987,0.29
id00743988,0.48
id00743991,0.49
id00743992,0.43
id00743993,0.46
id00743994,0.28
id00743995,0.33
id00743997,0.46
id00743999,0.43
id00744007,0.44
id00744012,0.38
id00744014,0.33
id00744015,0.39
id00744018,0.32
id00744026,0.44
id00744027,0.5
id00744028,0.43
id00744029,0.27
id00744031,0.39
id00744036,0.34
id00744037,0.4
id00744040,0.32
id00744043,0.61
id00744045,0.42
id00744052,0.25
id00744058,0.52
id00744059,0.44
id00744061,0.5
id00744069,0.37
id00744073,0.35
id00744075,0.6
id00744076,0.44
id00744077,0.62
id00744078,0.49
id00744080,0.42
id00744086,0.21
id00744087,0.26
id00744089,0.35
id00744093,0.3
id00744094,0.46
id00744095,0.5
id00744102,0.37
id00744103,0.48
id00744105,0.28
id00744107,0.4
id00744113,0.24
id00744114,0.48
id00744115,0.33
id00744121,0.51
id00744122,0.44
id00744126,0.32
id00744127,0.42
id00744128,0.25
id00744129,0.45
id00744131,0.51
id00744135,0.23
id00744138,0.35
id00744143,0.36
id00744144,0.34
id00744146,0.35
id00744148,0.44
id00744150,0.49
id00744151,0.4
id00744153,0.37
id00744158,0.21
id00744161,0.41
id00744162,0.32
id00744164,0.46
id00744165,0.24
id00744169,0.53
id00744170,0.47
id00744175,0.43
id00744176,0.53
id00744177,0.51
id00744183,0.55
id00744192,0.42
id00744193,0.33
id00744194,0.46
id00744195,0.38
id00744196,0.32
id00744202,0.24
id00744203,0.49
id00744204,0.41
id00744211,0.27
id00744212,0.25
id00744215,0.51
id00744222,0.39
id00744224,0.32
id00744226,0.35
id00744227,0.45
id00744229,0.54
id00744232,0.54
id00744234,0.33
id00744235,0.49
id00744236,0.32
id00744240,0.31
id00744241,0.35
id00744242,0.44
id00744244,0.45
id00744245,0.51
id00744246,0.36
id00744249,0.43
id00744251,0.41
id00744252,0.32
id00744254,0.37
id00744255,0.54
id00744259,0.34
id00744260,0.37
id00744261,0.4
id00744262,0.58
id00744263,0.42
id00744266,0.37
id00744267,0.5
id00744269,0.28
id00744270,0.44
id00744275,0.48
id00744276,0.48
id00744277,0.46
id00744281,0.3
id00744285,0.38
id00744287,0.42
id00744288,0.27
id00744291,0.4
id00744296,0.53
id00744299,0.35
id00744304,0.45
id00744306,0.51
id00744312,0.31
id00744313,0.41
id00744323,0.56
id00744327,0.37
id00744328,0.23
id00744331,0.25
id00744333,0.36
id00744334,0.44
id00744337,0.54
id00744338,0.52
id00744339,0.46
id00744344,0.48
id00744345,0.35
id00744350,0.44
id00744353,0.51
id00744354,0.46
id00744356,0.48
id00744359,0.62
id00744362,0.49
id00744363,0.37
id00744364,0.41
id00744365,0.49
id00744368,0.29
id00744372,0.51
id00744375,0.42
id00744377,0.14
id00744378,0.4
id00744379,0.43
id00744381,0.48
id00744382,0.51
id00744383,0.52
id00744385,0.49
id00744386,0.6
id00744389,0.39
id00744390,0.28
id00744393,0.57
id00744395,0.49
id00744402,0.38
id00744403,0.42
id00744404,0.44
id00744417,0.58
id00744419,0.38
id00744421,0.43
id00744422,0.42
id00744423,0.44
id00744424,0.36
id00744427,0.48
id00744428,0.4
id00744431,0.42
id00744433,0.45
id00744435,0.58
id00744437,0.41
id00744439,0.45
id00744440,0.44
id00744443,0.56
id00744451,0.36
id00744455,0.54
id00744457,0.38
id00744459,0.27
id00744461,0.53
id00744463,0.45
id00744464,0.29
id00744465,0.47
id00744467,0.52
id00744468,0.41
id00744471,0.41
id00744473,0.39
id00744476,0.46
id00744477,0.47
id00744488,0.47
id00744489,0.41
id00744490,0.52
id00744491,0.44
id00744493,0.45
id00744497,0.43
id00744500,0.55
id00744501,0.39
id00744502,0.5
id00744506,0.4
id00744508,0.52
id00744509,0.36
id00744522,0.44
id00744524,0.41
id00744525,0.35
id00744526,0.29
id00744527,0.41
id00744529,0.3
id00744531,0.47
id00744534,0.39
id00744539,0.28
id00744541,0.45
id00744544,0.24
id00744547,0.45
id00744549,0.38
id00744550,0.39
id00744551,0.68
id00744554,0.39
id00744559,0.51
id00744563,0.61
id00744564,0.47
id00744566,0.39
id00744568,0.36
id00744569,0.51
id00744573,0.4
id00744578,0.39
id00744579,0.47
id00744583,0.52
id00744585,0.54
id00744589,0.63
id00744593,0.51
id00744598,0.38
id00744599,0.45
id00744600,0.53
id00744603,0.36
id00744604,0.59
id00744606,0.57
id00744609,0.4
id00744610,0.33
id00744611,0.37
id00744612,0.36
id00744617,0.29
id00744619,0.4
id00744622,0.32
id00744624,0.36
id00744629,0.44
id00744634,0.35
id00744635,0.27
id00744636,0.42
id00744639,0.26
id00744640,0.45
id00744641,0.55
id00744643,0.55
id00744644,0.45
id00744645,0.41
id00744646,0.45
id00744647,0.39
id00744650,0.27
id00744653,0.38
id00744655,0.37
id00744660,0.45
id00744662,0.45
id00744666,0.39
id00744673,0.53
id00744674,0.58
id00744680,0.39
id00744682,0.38
id00744684,0.3
id00744685,0.29
id00744686,0.17
id00744687,0.36
id00744688,0.46
id00744691,0.49
id00744696,0.09
id00744697,0.44
id00744698,0.32
id00744699,0.55
id00744704,0.42
id00744707,0.43
id00744708,0.47
id00744709,0.26
id00744713,0.32
id00744714,0.3
id00744717,0.56
id00744720,0.46
id00744722,0.51
id00744724,0.36
id00744725,0.39
id00744726,0.34
id00744727,0.57
id00744728,0.43
id00744729,0.54
id00744732,0.45
id00744734,0.53
id00744736,0.39
id00744738,0.35
id00744744,0.39
id00744745,0.41
id00744747,0.61
id00744749,0.38
id00744752,0.2
id00744755,0.45
id00744758,0.42
id00744763,0.45
id00744764,0.49
id00744765,0.58
id00744767,0.41
id00744770,0.51
id00744772,0.38
id00744774,0.43
id00744775,0.41
id00744776,0.33
id00744777,0.39
id00744778,0.34
id00744780,0.28
id00744784,0.43
id00744787,0.45
id00744790,0.38
id00744793,0.57
id00744794,0.43
id00744795,0.29
id00744799,0.48
id00744802,0.46
id00744805,0.56
id00744813,0.38
id00744815,0.59
id00744819,0.51
id00744822,0.66
id00744823,0.49
id00744824,0.43
id00744825,0.44
id00744826,0.23
id00744827,0.38
id00744829,0.62
id00744831,0.44
id00744832,0.49
id00744834,0.49
id00744838,0.47
id00744839,0.72
id00744841,0.47
id00744842,0.43
id00744843,0.3
id00744848,0.49
id00744850,0.4
id00744851,0.41
id00744853,0.38
id00744854,0.47
id00744855,0.47
id00744856,0.39
id00744858,0.31
id00744859,0.45
id00744862,0.35
id00744864,0.4
id00744867,0.36
id00744870,0.49
id00744873,0.5
id00744876,0.36
id00744878,0.4
id00744882,0.49
id00744883,0.32
id00744885,0.42
id00744896,0.46
id00744897,0.45
id00744900,0.46
id00744901,0.4
id00744905,0.51
id00744908,0.5
id00744910,0.49
id00744911,0.6
id00744915,0.49
id00744919,0.45
id00744920,0.35
id00744921,0.41
id00744922,0.42
id00744925,0.4
id00744926,0.32
id00744927,0.35
id00744929,0.29
id00744933,0.45
id00744934,0.29
id00744935,0.41
id00744936,0.46
id00744937,0.54
id00744938,0.42
id00744939,0.36
id00744942,0.37
id00744947,0.4
id00744951,0.41
id00744952,0.58
id00744958,0.43
id00744962,0.42
id00744963,0.32
id00744964,0.35
id00744966,0.37
id00744967,0.33
id00744969,0.36
id00744976,0.58
id00744980,0.17
id00744981,0.44
id00744984,0.48
id00744985,0.34
id00744987,0.38
id00744988,0.52
id00744991,0.41
id00744994,0.35
id00744997,0.57
id00744998,0.53
id00744999,0.41
id00745000,0.34
id00745003,0.39
id00745007,0.55
id00745008,0.38
id00745011,0.37
id00745012,0.36
id00745013,0.37
id00745016,0.45
id00745018,0.33
id00745019,0.32
id00745020,0.39
id00745022,0.32
id00745023,0.4
id00745024,0.4
id00745030,0.37
id00745039,0.29
id00745042,0.5
id00745045,0.49
id00745056,0.35
id00745059,0.44
id00745061,0.58
id00745063,0.41
id00745067,0.42
id00745069,0.41
id00745070,0.37
id00745072,0.4
id00745073,0.61
id00745075,0.43
id00745079,0.35
id00745085,0.43
id00745093,0.57
id00745096,0.47
id00745098,0.33
id00745099,0.52
id00745100,0.41
id00745102,0.43
id00745106,0.35
id00745110,0.5
id00745116,0.58
id00745119,0.46
id00745123,0.48
id00745125,0.63
id00745127,0.53
id00745133,0.28
id00745134,0.49
id00745135,0.36
id00745139,0.53
id00745140,0.35
id00745145,0.49
id00745146,0.43
id00745149,0.43
id00745151,0.32
id00745152,0.32
id00745157,0.52
id00745161,0.37
id00745162,0.27
id00745163,0.43
id00745165,0.39
id00745167,0.54
id00745168,0.32
id00745179,0.34
id00745182,0.45
id00745188,0.51
id00745191,0.43
id00745194,0.52
id00745200,0.5
id00745204,0.42
id00745205,0.62
id00745212,0.45
id00745213,0.53
id00745215,0.46
id00745216,0.44
id00745217,0.4
id00745218,0.49
id00745221,0.53
id00745223,0.43
id00745229,0.35
id00745230,0.41
id00745233,0.36
id00745234,0.57
id00745238,0.42
id00745241,0.37
id00745242,0.56
id00745244,0.5
id00745247,0.57
id00745253,0.53
id00745254,0.43
id00745259,0.39
id00745261,0.44
id00745262,0.56
id00745263,0.41
id00745264,0.53
id00745266,0.41
id00745270,0.36
id00745275,0.38
id00745276,0.36
id00745279,0.57
id00745285,0.41
id00745286,0.38
id00745291,0.6
id00745292,0.27
id00745293,0.36
id00745295,0.45
id00745302,0.28
id00745303,0.35
id00745304,0.54
id00745305,0.54
id00745307,0.37
id00745313,0.51
id00745315,0.55
id00745317,0.52
id00745319,0.52
id00745321,0.49
id00745322,0.55
id00745323,0.18
id00745326,0.41
id00745328,0.47
id00745329,0.31
id00745330,0.51
id00745332,0.41
id00745337,0.46
id00745340,0.39
id00745341,0.29
id00745345,0.47
id00745346,0.51
id00745347,0.44
id00745349,0.57
id00745351,0.38
id00745352,0.27
id00745354,0.48
id00745358,0.42
id00745361,0.51
id00745363,0.4
id00745367,0.27
id00745368,0.25
id00745369,0.46
id00745373,0.41
id00745374,0.52
id00745375,0.47
id00745380,0.22
id00745388,0.37
id00745392,0.39
id00745400,0.47
id00745404,0.48
id00745405,0.24
id00745410,0.44
id00745411,0.57
id00745419,0.31
id00745420,0.6
id00745421,0.41
id00745423,0.5
id00745424,0.48
id00745432,0.39
id00745436,0.55
id00745441,0.45
id00745443,0.43
id00745444,0.55
id00745446,0.47
id00745447,0.48
id00745448,0.43
id00745449,0.62
id00745453,0.5
id00745454,0.38
id00745455,0.5
id00745461,0.47
id00745462,0.48
id00745463,0.33
id00745464,0.49
id00745466,0.44
id00745469,0.6
id00745471,0.38
id00745474,0.56
id00745476,0.3
id00745479,0.44
id00745480,0.43
id00745481,0.37
id00745484,0.32
id00745487,0.22
id00745490,0.36
id00745494,0.38
id00745495,0.34
id00745496,0.54
id00745498,0.47
id00745501,0.35
id00745508,0.4
id00745512,0.34
id00745515,0.48
id00745516,0.45
id00745517,0.43
id00745520,0.54
id00745521,0.5
id00745524,0.47
id00745525,0.43
id00745527,0.54
id00745528,0.2
id00745533,0.51
id00745537,0.43
id00745538,0.38
id00745539,0.51
id00745540,0.43
id00745541,0.31
id00745542,0.47
id00745543,0.51
id00745547,0.37
id00745549,0.39
id00745554,0.33
id00745557,0.43
id00745558,0.32
id00745560,0.49
id00745565,0.52
id00745566,0.33
id00745569,0.53
id00745574,0.46
id00745575,0.4
id00745576,0.39
id00745579,0.19
id00745584,0.41
id00745588,0.29
id00745589,0.42
id00745595,0.33
id00745597,0.38
id00745602,0.44
id00745607,0.57
id00745610,0.28
id00745611,0.45
id00745615,0.41
id00745620,0.26
id00745621,0.52
id00745623,0.46
id00745626,0.32
id00745630,0.45
id00745631,0.52
id00745632,0.53
id00745633,0.47
id00745638,0.46
id00745639,0.51
id00745640,0.48
id00745641,0.41
id00745648,0.36
id00745649,0.35
id00745650,0.59
id00745657,0.41
id00745658,0.26
id00745659,0.54
id00745661,0.48
id00745662,0.33
id00745663,0.44
id00745664,0.53
id00745665,0.44
id00745666,0.26
id00745670,0.42
id00745671,0.44
id00745673,0.55
id00745674,0.44
id00745675,0.52
id00745684,0.43
id00745686,0.42
id00745690,0.46
id00745691,0.41
id00745693,0.4
id00745697,0.57
id00745698,0.52
id00745704,0.36
id00745705,0.5
id00745706,0.4
id00745709,0.45
id00745711,0.44
id00745713,0.59
id00745714,0.55
id00745716,0.23
id00745717,0.56
id00745720,0.43
id00745721,0.55
id00745722,0.53
id00745724,0.38
id00745730,0.54
id00745744,0.41
id00745749,0.38
id00745764,0.49
id00745770,0.39
id00745772,0.53
id00745779,0.4
id00745780,0.24
id00745783,0.53
id00745784,0.46
id00745786,0.3
id00745791,0.5
id00745792,0.35
id00745793,0.45
id00745796,0.47
id00745803,0.49
id00745806,0.45
id00745808,0.4
id00745809,0.37
id00745810,0.15
id00745812,0.33
id00745814,0.5
id00745822,0.59
id00745824,0.45
id00745829,0.47
id00745830,0.41
id00745835,0.37
id00745840,0.48
id00745843,0.41
id00745844,0.33
id00745846,0.25
id00745847,0.42
id00745849,0.48
id00745852,0.52
id00745854,0.46
id00745856,0.51
id00745858,0.48
id00745861,0.47
id00745862,0.51
id00745864,0.41
id00745866,0.43
id00745869,0.42
id00745870,0.24
id00745871,0.33
id00745877,0.4
id00745878,0.46
id00745883,0.32
id00745884,0.46
id00745885,0.56
id00745886,0.5
id00745888,0.41
id00745896,0.4
id00745897,0.35
id00745899,0.58
id00745905,0.52
id00745906,0.51
id00745907,0.53
id00745909,0.42
id00745910,0.4
id00745912,0.32
id00745914,0.45
id00745915,0.56
id00745917,0.37
id00745920,0.48
id00745922,0.5
id00745924,0.38
id00745927,0.47
id00745929,0.43
id00745930,0.43
id00745933,0.56
id00745935,0.29
id00745936,0.37
id00745940,0.41
id00745941,0.4
id00745942,0.54
id00745946,0.64
id00745949,0.34
id00745952,0.58
id00745954,0.53
id00745958,0.43
id00745962,0.42
id00745964,0.35
id00745967,0.46
id00745969,0.32
id00745970,0.52
id00745976,0.34
id00745977,0.51
id00745979,0.44
id00745980,0.24
id00745983,0.48
id00745987,0.5
id00745988,0.3
id00745989,0.37
id00745990,0.45
id00745993,0.46
id00745996,0.53
id00746001,0.59
id00746002,0.47
id00746005,0.47
id00746009,0.42
id00746011,0.4
id00746014,0.45
id00746018,0.37
id00746019,0.4
id00746020,0.32
id00746022,0.47
id00746026,0.43
id00746027,0.38
id00746031,0.53
id00746032,0.61
id00746033,0.4
id00746035,0.45
id00746036,0.48
id00746040,0.42
id00746041,0.5
id00746047,0.39
id00746048,0.52
id00746049,0.51
id00746055,0.36
id00746058,0.44
id00746060,0.38
id00746064,0.38
id00746069,0.4
id00746076,0.41
id00746077,0.51
id00746078,0.44
id00746079,0.43
id00746083,0.51
id00746084,0.47
id00746086,0.73
id00746089,0.44
id00746092,0.36
id00746093,0.33
id00746094,0.34
id00746098,0.57
id00746101,0.48
id00746104,0.42
id00746106,0.43
id00746110,0.4
id00746114,0.59
id00746117,0.47
id00746119,0.49
id00746120,0.56
id00746125,0.47
id00746126,0.41
id00746130,0.37
id00746140,0.39
id00746142,0.36
id00746148,0.22
id00746152,0.38
id00746153,0.41
id00746154,0.49
id00746155,0.53
id00746156,0.5
id00746157,0.32
id00746159,0.54
id00746160,0.59
id00746161,0.33
id00746167,0.35
id00746168,0.37
id00746173,0.5
id00746177,0.42
id00746184,0.19
id00746187,0.53
id00746188,0.39
id00746190,0.55
id00746192,0.52
id00746194,0.38
id00746195,0.38
id00746196,0.4
id00746201,0.38
id00746205,0.42
id00746207,0.6
id00746208,0.48
id00746212,0.44
id00746213,0.41
id00746214,0.46
id00746217,0.33
id00746219,0.39
id00746223,0.43
id00746225,0.36
id00746226,0.52
id00746227,0.43
id00746228,0.48
id00746230,0.51
id00746238,0.45
id00746240,0.48
id00746242,0.3
id00746245,0.46
id00746246,0.22
id00746247,0.67
id00746248,0.41
id00746251,0.53
id00746253,0.35
id00746254,0.49
id00746257,0.44
id00746258,0.58
id00746259,0.4
id00746260,0.46
id00746264,0.35
id00746265,0.39
id00746271,0.45
id00746272,0.33
id00746273,0.54
id00746274,0.46
id00746275,0.34
id00746278,0.4
id00746284,0.32
id00746287,0.39
id00746291,0.67
id00746292,0.54
id00746293,0.28
id00746294,0.4
id00746298,0.34
id00746300,0.34
id00746302,0.41
id00746303,0.35
id00746318,0.52
id00746319,0.4
id00746320,0.34
id00746321,0.36
id00746322,0.44
id00746323,0.33
id00746324,0.37
id00746326,0.38
id00746327,0.44
id00746329,0.42
id00746331,0.44
id00746333,0.38
id00746337,0.4
id00746338,0.39
id00746339,0.38
id00746343,0.37
id00746344,0.62
id00746345,0.55
id00746346,0.44
id00746352,0.36
id00746353,0.34
id00746354,0.3
id00746358,0.39
id00746363,0.38
id00746369,0.41
id00746372,0.61
id00746376,0.32
id00746379,0.39
id00746391,0.52
id00746392,0.36
id00746393,0.47
id00746395,0.55
id00746398,0.44
id00746400,0.59
id00746402,0.43
id00746403,0.35
id00746412,0.44
id00746413,0.43
id00746415,0.46
id00746419,0.44
id00746420,0.65
id00746426,0.44
id00746427,0.4
id00746428,0.5
id00746431,0.53
id00746432,0.47
id00746433,0.64
id00746437,0.43
id00746439,0.45
id00746440,0.48
id00746443,0.53
id00746445,0.34
id00746448,0.44
id00746451,0.5
id00746452,0.36
id00746455,0.27
id00746458,0.42
id00746459,0.55
id00746460,0.62
id00746462,0.61
id00746463,0.44
id00746464,0.41
id00746468,0.33
id00746470,0.38
id00746474,0.35
id00746475,0.63
id00746477,0.45
id00746478,0.47
id00746479,0.52
id00746486,0.4
id00746489,0.41
id00746490,0.4
id00746493,0.31
id00746497,0.48
id00746505,0.57
id00746508,0.42
id00746510,0.42
id00746511,0.3
id00746514,0.46
id00746515,0.42
id00746520,0.5
id00746524,0.56
id00746528,0.48
id00746529,0.38
id00746532,0.18
id00746533,0.66
id00746534,0.34
id00746538,0.36
id00746541,0.46
id00746545,0.43
id00746547,0.43
id00746548,0.51
id00746549,0.37
id00746550,0.55
id00746554,0.46
id00746555,0.44
id00746557,0.42
id00746558,0.5
id00746559,0.48
id00746563,0.44
id00746567,0.53
id00746569,0.45
id00746572,0.59
id00746573,0.65
id00746574,0.42
id00746584,0.59
id00746586,0.44
id00746593,0.42
id00746594,0.52
id00746599,0.33
id00746600,0.45
id00746601,0.23
